Date,Open,High,Low,Close,Adj Close,Volume
2020-11-26,143.240005,143.619995,137.860001,141.100006,123.574707,34544240
2020-11-27,139.000000,140.720001,137.720001,139.500000,122.173447,77855252
2020-11-30,140.039993,140.039993,134.559998,134.559998,117.847015,66657521
2020-12-01,134.899994,143.479996,133.600006,143.240005,125.448921,51536659
2020-12-02,142.779999,146.940002,141.639999,146.940002,128.689377,46385964
2020-12-03,146.000000,148.559998,144.600006,148.559998,130.108154,42251461
2020-12-04,147.699997,150.199997,147.039993,148.619995,130.160690,92767366
2020-12-07,149.000000,149.220001,143.039993,146.259995,128.093826,201179938
2020-12-08,144.779999,147.259995,143.735992,146.360001,128.181396,37242394
2020-12-09,147.399994,149.500000,145.779999,145.899994,127.778542,31964551
2020-12-10,145.399994,145.800003,137.996002,141.759995,124.152756,143650430
2020-12-11,141.759995,142.960007,134.300003,136.059998,119.160706,82366916
2020-12-14,138.539993,145.059998,138.479996,142.360001,124.678223,60342841
2020-12-15,141.679993,145.279999,140.619995,144.699997,126.727577,48178265
2020-12-16,145.000000,149.559998,143.639999,144.199997,126.289673,41004979
2020-12-17,144.979996,147.919998,143.500000,145.539993,127.463249,39062373
2020-12-18,144.820007,145.779999,142.740005,145.000000,126.990318,61091622
2020-12-21,140.000000,145.779999,135.462997,141.259995,123.714844,62377629
2020-12-22,141.380005,146.679993,141.020004,145.979996,127.848602,59502325
2020-12-23,145.559998,152.231003,144.919998,151.820007,132.963257,82164262
2020-12-24,154.699997,158.246994,153.328003,154.600006,135.397964,32838786
2020-12-29,155.000000,155.893997,148.800003,149.279999,130.738739,54336596
2020-12-30,149.639999,153.084000,148.699997,148.880005,130.388428,22973899
2020-12-31,145.320007,148.867996,144.613007,146.679993,128.461639,16230212
2021-01-04,147.020004,149.059998,142.419998,143.520004,125.694145,45934459
2021-01-05,140.660004,144.539993,138.914993,143.199997,125.413872,36696545
2021-01-06,146.000000,156.059998,145.419998,155.039993,135.783310,88207450
2021-01-07,157.080002,158.000000,151.005005,156.119995,136.729156,60453467
2021-01-08,157.339996,158.199997,152.574997,152.919998,133.926590,35279721
2021-01-11,152.399994,154.479996,150.039993,151.199997,132.420227,97258483
2021-01-12,150.940002,154.860001,150.940002,154.240005,135.082687,27671875
2021-01-13,155.000000,155.000000,151.820007,152.360001,133.436172,45710699
2021-01-14,152.940002,154.800003,152.360001,152.860001,133.874069,29064530
2021-01-15,151.880005,154.139999,146.800003,148.800003,130.318344,44861784
2021-01-18,148.419998,151.460007,147.880005,151.320007,132.525345,18232370
2021-01-19,153.179993,153.279999,145.639999,146.860001,128.619293,39908739
2021-01-20,146.000000,153.000000,144.035004,146.320007,128.146378,34274687
2021-01-21,146.300003,147.300003,143.960007,144.800003,126.815155,20750000
2021-01-22,143.600006,144.339996,141.960007,143.059998,125.291283,52565137
2021-01-25,144.000000,145.660004,136.580002,137.119995,120.089073,41080426
2021-01-26,136.800003,140.740005,136.759995,139.440002,122.120911,43534642
2021-01-27,137.440002,139.139999,133.000000,134.320007,117.636833,71178352
2021-01-28,132.800003,137.139999,130.179993,136.580002,119.616119,51994502
2021-01-29,135.080002,135.839996,132.660004,133.539993,116.953712,35497911
2021-02-01,135.199997,137.240005,133.080002,134.839996,118.092232,29645822
2021-02-02,136.300003,140.740005,135.679993,140.179993,122.768974,34967416
2021-02-03,142.139999,145.399994,139.360001,141.800003,124.187782,44305349
2021-02-04,142.360001,147.539993,140.100006,145.779999,127.673424,55719232
2021-02-05,148.919998,149.100006,145.399994,147.220001,128.934586,61896323
2021-02-08,147.440002,149.720001,146.679993,147.479996,129.162292,43942144
2021-02-09,147.240005,148.580002,146.220001,147.699997,129.354965,22036215
2021-02-10,147.000000,148.960007,146.251999,147.679993,129.337463,30458652
2021-02-11,146.000000,147.820007,144.339996,145.960007,127.831093,23145752
2021-02-12,144.320007,147.279999,143.979996,145.899994,127.778542,29981925
2021-02-15,148.339996,154.899994,148.039993,153.960007,134.837463,109807959
2021-02-16,154.740005,156.479996,152.572998,155.559998,136.238724,38397229
2021-02-17,155.559998,156.740005,152.880005,154.360001,135.187775,33211246
2021-02-18,151.520004,155.240005,145.080002,147.500000,129.179794,91617217
2021-02-19,148.440002,154.481003,145.600006,153.639999,134.557190,60807468
2021-02-22,152.119995,154.725006,149.151993,154.259995,135.100189,30215704
2021-02-23,154.300003,160.000000,153.399994,159.179993,139.409088,68232394
2021-02-24,158.580002,165.259995,157.582993,164.580002,144.138382,83564176
2021-02-25,164.699997,165.800003,162.380005,162.539993,143.222000,53517314
2021-02-26,159.139999,164.720001,157.759995,159.600006,140.631439,81184844
2021-03-01,162.000000,164.279999,160.279999,161.339996,142.164642,47114977
2021-03-02,160.679993,164.039993,159.740005,162.220001,142.940048,31296043
2021-03-03,163.779999,170.339996,111.827003,170.339996,150.094971,86451554
2021-03-04,170.940002,171.179993,165.619995,166.660004,146.852325,43262872
2021-03-05,166.059998,176.179993,164.660004,171.580002,151.187607,92300565
2021-03-08,173.479996,178.179993,173.110992,177.919998,156.774078,84993372
2021-03-09,175.779999,177.000000,171.820007,175.779999,154.888412,98181786
2021-03-10,173.199997,176.600006,172.500000,174.000000,153.319992,42147591
2021-03-11,173.259995,174.339996,170.559998,174.259995,153.549088,101975567
2021-03-12,176.020004,180.720001,174.639999,180.600006,159.135574,83424067
2021-03-15,181.339996,182.539993,178.179993,180.279999,158.853592,45420351
2021-03-16,182.000000,185.813995,181.380005,183.020004,161.267944,74878061
2021-03-17,182.460007,184.779999,180.080002,181.320007,159.769974,85698077
2021-03-18,182.619995,184.940002,180.029999,183.800003,161.955231,47424759
2021-03-19,180.179993,210.449997,177.580002,182.600006,160.897858,133130758
2021-03-22,179.899994,185.500000,178.300003,180.960007,159.452789,102678713
2021-03-23,178.460007,183.100006,177.699997,181.080002,159.558533,111007236
2021-03-24,179.279999,186.580002,177.940002,184.220001,162.325333,93725377
2021-03-25,182.800003,184.119995,179.240005,182.039993,160.404404,73354309
2021-03-26,184.279999,185.100006,182.699997,182.960007,161.215088,73107263
2021-03-29,180.800003,185.050003,178.919998,180.380005,158.941711,55454794
2021-03-30,182.960007,190.339996,182.365997,189.139999,166.660568,69548927
2021-03-31,188.080002,189.619995,185.919998,185.919998,163.823288,73896216
2021-04-01,186.080002,190.039993,183.860001,184.000000,162.131470,97180484
2021-04-06,185.000000,189.639999,185.000000,185.580002,163.523697,79645742
2021-04-07,186.759995,190.000000,186.039993,187.360001,165.092117,58139462
2021-04-08,189.000000,190.220001,186.179993,187.979996,165.638428,55098830
2021-04-09,189.139999,189.139999,183.908005,185.699997,163.629440,69012903
2021-04-12,184.759995,190.160004,184.000000,188.080002,165.726563,78525247
2021-04-13,187.160004,190.199997,186.619995,186.820007,164.616302,66672523
2021-04-14,182.139999,189.479996,165.100006,187.580002,165.285995,63661849
2021-04-15,188.880005,190.179993,184.619995,184.639999,162.695404,58142184
2021-04-16,185.419998,190.100006,185.000000,189.179993,166.695816,62082613
2021-04-19,188.059998,189.759995,182.000000,187.679993,165.374084,41800957
2021-04-20,188.559998,189.319000,180.000000,181.800003,160.192947,57315982
2021-04-21,181.220001,185.580002,179.080002,180.740005,159.258926,62965545
2021-04-22,180.899994,183.259995,180.179993,182.320007,160.651154,42056630
2021-04-23,180.740005,182.440002,178.360001,181.979996,160.351532,83291209
2021-04-26,182.380005,186.559998,180.380005,186.080002,163.964264,40721434
2021-04-27,185.619995,187.660004,184.300003,186.500000,164.334335,52370374
2021-04-28,188.100006,190.100006,186.160004,188.960007,166.501984,68836515
2021-04-29,189.779999,190.580002,187.259995,188.720001,166.290497,54782804
2021-04-30,179.000000,180.479996,174.619995,175.500000,154.641708,147740583
2021-05-04,177.500000,179.479996,169.660004,170.899994,150.588409,89771624
2021-05-05,173.880005,176.899994,173.266006,176.759995,155.751953,58059189
2021-05-06,177.020004,177.800003,175.240005,177.100006,156.051544,73071388
2021-05-07,179.199997,182.899994,178.453003,181.539993,159.963852,60271635
2021-05-10,183.160004,186.199997,182.880005,185.460007,163.417969,62984368
2021-05-11,181.979996,184.440002,179.149994,180.000000,158.606873,44109066
2021-05-12,180.199997,183.139999,178.759995,181.460007,159.893356,36776980
2021-05-13,178.199997,179.300003,174.199997,178.199997,157.020782,48908907
2021-05-14,182.320007,182.320007,179.179993,180.699997,159.223679,35198377
2021-05-17,181.380005,182.339996,178.139999,179.220001,157.919571,29206075
2021-05-18,181.660004,182.399994,178.339996,180.259995,158.835968,33884356
2021-05-19,177.779999,180.990005,175.259995,178.080002,156.915054,32876459
2021-05-20,180.740005,181.000000,177.419998,178.880005,157.619995,28753461
2021-05-21,178.880005,180.000000,176.740005,179.020004,157.743332,32681504
2021-05-24,180.100006,180.979996,178.160004,179.679993,158.324890,18683315
2021-05-25,180.320007,181.619995,178.940002,179.639999,158.289642,26189150
2021-05-26,178.839996,179.572998,175.119995,179.259995,157.954834,40727970
2021-05-27,178.740005,184.119995,178.559998,183.699997,161.867111,60136371
2021-05-28,185.000000,185.300003,182.699997,183.100006,161.338455,33343363
2021-06-01,185.000000,186.800003,184.100006,185.580002,163.523697,28035436
2021-06-02,186.160004,186.600006,184.199997,186.440002,164.281479,24455974
2021-06-03,187.259995,187.259995,184.020004,186.339996,164.193359,20995195
2021-06-04,185.899994,187.000000,183.539993,183.960007,162.096237,17250609
2021-06-07,184.539993,188.029999,184.020004,186.979996,164.757278,31081962
2021-06-08,186.259995,188.179993,184.399994,185.160004,163.153610,49034615
2021-06-09,184.520004,184.759995,179.740005,180.500000,159.047440,31636423
2021-06-10,180.839996,182.039993,178.940002,179.059998,157.778595,30700316
2021-06-11,178.740005,181.000000,178.440002,180.399994,158.959320,24749966
2021-06-14,181.600006,182.479996,179.160004,179.399994,158.078171,21613049
2021-06-15,179.440002,179.500000,177.080002,179.220001,157.919571,38862480
2021-06-16,179.860001,181.699997,175.380005,177.119995,156.069168,32392516
2021-06-17,178.300003,181.899994,177.779999,178.820007,157.567123,45179342
2021-06-18,177.100006,177.779999,171.729996,171.860001,151.434326,104144773
2021-06-21,169.940002,173.460007,167.970001,172.940002,152.385956,38740763
2021-06-22,173.839996,174.279999,171.419998,172.539993,152.033493,22908500
2021-06-23,172.580002,174.399994,172.570007,172.800003,152.262619,19772874
2021-06-24,173.199997,175.179993,172.380005,174.399994,153.672424,23417109
2021-06-25,176.039993,176.619995,173.500000,174.839996,154.060135,18840303
2021-06-28,174.839996,175.139999,171.520004,171.520004,151.134720,20576150
2021-06-29,172.179993,177.000000,171.820007,173.199997,152.615051,24909381
2021-06-30,173.679993,174.559998,169.320007,171.119995,150.782257,30481846
2021-07-01,172.940002,176.199997,172.940002,175.300003,154.465485,34588336
2021-07-02,176.339996,177.179993,172.100006,172.360001,151.874893,21799362
2021-07-05,172.580002,178.289993,172.320007,177.699997,156.580231,22592068
2021-07-06,177.860001,178.080002,170.399994,171.520004,151.134720,40959552
2021-07-07,171.520004,173.934998,170.419998,172.500000,151.998260,28770363
2021-07-08,170.880005,170.880005,165.220001,167.639999,147.715881,41982501
2021-07-09,168.600006,217.630005,167.500000,173.360001,152.756027,38170667
2021-07-12,173.059998,173.520004,168.559998,172.720001,152.192108,26113468
2021-07-13,175.320007,176.548004,169.800003,170.000000,149.795364,38505222
2021-07-14,169.539993,173.619995,169.020004,170.699997,150.412170,38592489
2021-07-15,171.259995,171.259995,168.139999,169.119995,149.019958,31990226
2021-07-16,170.500000,170.820007,164.240005,165.419998,145.759705,35153358
2021-07-19,162.839996,164.035004,156.910004,159.320007,140.384720,42659558
2021-07-20,160.399994,162.979996,157.160004,161.660004,142.446579,44276931
2021-07-21,161.600006,167.880005,161.220001,167.199997,147.328156,27027116
2021-07-22,168.419998,170.298996,164.839996,165.320007,145.671600,25686515
2021-07-23,166.520004,168.559998,165.520004,167.119995,147.257660,18625582
2021-07-26,165.199997,169.940002,163.199997,169.440002,149.301941,22089394
2021-07-27,169.360001,170.139999,166.479996,169.380005,149.249069,21220583
2021-07-28,175.360001,178.639999,172.479996,172.759995,152.227325,53572257
2021-07-29,174.139999,177.740005,174.139999,176.220001,155.276138,32079518
2021-07-30,175.419998,177.300003,174.139999,174.500000,153.760559,27799937
2021-08-02,176.860001,179.220001,175.460007,175.899994,154.994156,30112526
2021-08-03,176.500000,178.520004,174.419998,176.360001,155.399475,25957326
2021-08-04,178.119995,179.199997,176.399994,178.839996,157.584732,44421678
2021-08-05,177.139999,179.839996,176.360001,179.720001,158.360153,29177262
2021-08-06,179.380005,183.399994,178.936005,182.660004,160.950745,43064760
2021-08-09,183.199997,184.820007,182.139999,184.380005,162.466309,24985030
2021-08-10,184.960007,185.800003,183.539993,185.380005,163.347443,23847919
2021-08-11,185.699997,187.199997,184.151001,186.500000,164.334335,21471281
2021-08-12,184.500000,186.360001,181.160004,184.259995,164.120560,33481678
2021-08-13,184.559998,186.160004,184.500000,185.100006,164.868759,22421190
2021-08-16,183.000000,184.800003,180.639999,182.919998,162.927032,49644007
2021-08-17,181.979996,183.600006,180.360001,182.220001,162.303543,43163979
2021-08-18,182.000000,182.899994,179.139999,182.399994,162.463867,176161271
2021-08-19,178.820007,181.300003,177.839996,178.899994,159.346405,40544150
2021-08-20,179.199997,180.119995,176.919998,179.320007,159.720520,27386058
2021-08-23,181.679993,183.100006,179.520004,180.600006,160.860626,18508495
2021-08-24,182.139999,182.139999,179.042999,181.820007,161.947281,29212706
2021-08-25,182.399994,185.529999,180.860001,185.139999,164.904404,24880568
2021-08-26,183.679993,186.029999,183.199997,184.539993,164.369949,38524901
2021-08-27,183.899994,185.800003,183.380005,185.800003,165.492264,29684420
2021-08-31,183.000000,185.639999,179.339996,184.899994,164.690628,65512687
2021-09-01,185.820007,186.779999,183.339996,183.979996,163.871185,38587321
2021-09-02,183.399994,185.759995,183.097000,185.479996,165.207214,22671065
2021-09-03,185.479996,186.860001,184.320007,184.699997,164.512466,24072521
2021-09-06,185.160004,186.820007,184.479996,185.600006,165.314133,11792101
2021-09-07,184.580002,186.500000,183.979996,185.380005,165.118149,18954116
2021-09-08,183.619995,184.240005,181.399994,182.419998,162.481689,49061492
2021-09-09,179.380005,183.371994,178.300003,181.740005,161.876022,35584853
2021-09-10,183.339996,183.718994,179.940002,180.259995,160.557770,30709605
2021-09-13,182.559998,184.619995,181.320007,184.139999,164.013687,1549882
2021-09-14,183.160004,184.300003,180.600006,180.940002,161.163452,27875505
2021-09-15,180.259995,182.500000,179.139999,179.860001,160.201477,49605732
2021-09-16,180.000000,183.600006,179.845001,182.699997,162.731079,28606806
2021-09-17,183.000000,184.899994,181.199997,182.720001,162.748886,74010939
2021-09-20,179.000000,179.718002,174.600006,174.919998,155.801422,47433772
2021-09-21,176.479996,178.259995,174.259995,175.020004,155.890503,39211822
2021-09-22,176.360001,181.660004,176.360001,181.220001,161.412842,26876550
2021-09-23,182.860001,184.740005,181.839996,183.960007,163.853378,39115752
2021-09-24,182.559998,185.399994,181.699997,183.740005,163.657425,29868089
2021-09-27,184.960007,188.240005,184.619995,187.779999,167.255829,43652049
2021-09-28,187.600006,188.500000,185.539993,186.320007,165.955414,33952073
2021-09-29,186.000000,188.600006,185.757996,187.779999,167.255829,26829823
2021-09-30,189.000000,191.380005,188.440002,189.600006,168.876923,53202366
2021-10-01,186.759995,188.460007,184.559998,187.880005,167.344910,33784479
2021-10-04,188.039993,190.720001,185.419998,187.279999,166.810501,23906512
2021-10-05,187.759995,194.940002,187.173996,194.600006,173.330429,42464706
2021-10-06,194.460007,194.779999,153.779999,191.899994,170.925537,36957945
2021-10-07,194.699997,195.100006,191.880005,193.740005,172.564423,40405972
2021-10-08,193.919998,195.759995,193.380005,195.160004,173.829224,31711544
2021-10-11,195.440002,198.619995,194.539993,197.679993,176.073776,30434461
2021-10-12,195.460007,197.880005,193.119995,197.460007,175.877823,20730008
2021-10-13,196.779999,198.059998,191.399994,192.919998,171.834045,51152842
2021-10-14,195.000000,196.434006,194.074997,194.399994,173.152267,40912565
2021-10-15,195.500000,198.860001,195.300003,197.820007,176.198486,41273237
2021-10-18,198.100006,200.300003,197.360001,199.460007,177.659256,29625968
2021-10-19,199.419998,200.279999,198.632004,199.520004,177.712692,22713720
2021-10-20,199.979996,200.350006,196.020004,198.440002,176.750717,28212917
2021-10-21,199.979996,200.000000,196.000000,196.899994,175.379028,35093906
2021-10-22,197.619995,201.100006,196.660004,198.860001,177.124802,30111945
2021-10-25,199.979996,203.895004,199.136002,200.600006,178.674622,58537731
2021-10-26,200.449997,203.425003,199.860001,202.800003,180.634186,27625285
2021-10-27,201.699997,202.500000,198.880005,199.460007,177.659256,28863498
2021-10-28,200.050003,202.399994,196.940002,199.279999,177.498901,29834449
2021-10-29,198.479996,203.000000,197.029999,202.250000,180.144302,36670928
2021-11-01,194.860001,203.000000,194.718002,200.850006,178.897308,60270275
2021-11-02,200.449997,200.949997,195.492004,198.460007,176.768524,38218272
2021-11-03,199.360001,200.167999,197.479996,199.520004,177.712692,28919283
2021-11-04,200.949997,201.044006,191.240005,191.500000,170.569260,52883516
2021-11-05,191.699997,194.604996,191.320007,192.380005,171.353073,35517830
2021-11-08,192.199997,194.520004,190.195999,192.440002,171.406525,38706089
2021-11-09,191.000000,192.979996,189.770004,190.000000,169.233185,57571077
2021-11-10,191.119995,194.000000,190.386002,192.759995,171.691513,50491006
2021-11-11,193.419998,197.300003,190.414001,196.600006,175.111847,29006199
2021-11-12,196.600006,197.020004,194.520004,195.300003,173.953918,35293599
2021-11-15,193.380005,197.660004,193.000000,196.000000,174.577393,24569783
2021-11-16,197.240005,197.500000,194.699997,195.779999,174.381439,32695415
2021-11-17,196.300003,197.735992,195.600006,195.699997,174.310196,59331043
2021-11-18,195.899994,197.139999,194.660004,195.339996,173.989532,22030156
2021-11-19,196.080002,196.960007,189.119995,190.960007,170.088287,53317815
2021-11-22,191.539993,195.320007,191.220001,194.740005,173.455124,25293180
2021-11-23,192.820007,195.720001,191.860001,193.779999,172.600052,32836092
2021-11-24,193.000000,195.600006,192.440002,193.360001,172.225967,44231692
2021-11-25,194.059998,195.880005,192.860001,195.500000,174.132065,18554255
2021-11-26,187.380005,189.139999,181.660004,181.660004,161.804749,62762131
2021-11-29,184.399994,187.320007,183.279999,183.279999,163.247696,37433914
2021-11-30,181.300003,186.552994,180.500000,184.220001,164.084961,66480343
2021-12-01,185.720001,190.059998,185.600006,189.679993,168.948166,40928174
2021-12-02,186.300003,187.940002,184.559998,187.240005,166.774857,29733935
2021-12-03,188.860001,189.800003,184.839996,186.660004,166.258255,17798417
2021-12-06,187.000000,189.000000,186.139999,187.059998,166.614548,29634799
2021-12-07,185.759995,187.860001,185.199997,186.720001,166.311707,46886308
2021-12-08,186.720001,187.639999,183.240005,185.899994,165.581314,72018078
2021-12-09,185.600006,187.619995,182.360001,182.839996,162.855789,29267720
2021-12-10,182.199997,184.919998,182.000000,182.500000,162.552948,30767048
2021-12-13,182.940002,183.580002,177.800003,178.139999,158.669495,28555415
2021-12-14,179.600006,181.800003,179.380005,180.080002,160.397461,34426348
2021-12-15,179.940002,180.880005,176.330002,176.479996,157.190918,43247637
2021-12-16,178.699997,186.399994,176.479996,182.139999,162.232285,56900237
2021-12-17,181.279999,183.199997,179.089996,180.839996,161.074371,74707696
2021-12-20,176.880005,180.500000,176.880005,178.600006,159.079224,36263625
2021-12-21,181.119995,184.259995,180.720001,184.259995,164.120560,27005362
2021-12-22,184.240005,186.820007,184.179993,185.839996,165.527878,34376929
2021-12-23,187.360001,188.279999,186.981003,187.399994,166.917374,25626748
2021-12-24,187.899994,188.399994,186.240005,187.440002,166.953018,5005050
2021-12-29,190.000000,190.300003,187.660004,188.500000,167.897156,17383167
2021-12-30,187.860001,189.360001,187.740005,188.059998,167.505234,8830898
2021-12-31,187.979996,188.539993,186.320007,187.000000,166.561096,8016884
2022-01-04,192.940002,197.500000,190.300003,196.660004,175.165268,40400336
2022-01-05,196.699997,199.199997,196.335007,197.919998,176.287537,28170350
2022-01-06,196.279999,201.052002,195.220001,200.449997,178.541031,29020547
2022-01-07,201.000000,205.250000,200.149994,205.250000,182.816391,40109355
2022-01-10,206.449997,209.800003,205.050003,207.899994,185.176758,38889136
2022-01-11,208.550003,209.000000,206.100006,207.000000,184.375137,67439259
2022-01-12,209.300003,212.199997,209.000000,211.800003,188.650497,42752702
2022-01-13,211.500000,217.199997,211.300003,217.100006,193.371201,53562771
2022-01-14,217.300003,219.600006,213.475006,215.500000,191.946075,46476960
2022-01-17,218.250000,219.100006,214.149994,214.800003,191.322586,24158972
2022-01-18,214.699997,215.600006,209.800003,209.800003,186.869080,60762210
2022-01-19,209.500000,210.949997,206.350006,206.949997,184.330582,71653314
2022-01-20,206.149994,207.800003,202.949997,205.550003,183.083603,36605898
2022-01-21,202.000000,203.445007,198.059998,199.240005,177.463272,40878212
2022-01-24,197.600006,198.479996,189.160004,190.360001,169.553833,55257456
2022-01-25,192.179993,197.419998,192.179993,196.699997,175.200897,35195382
2022-01-26,199.160004,205.259995,198.759995,202.199997,180.099747,42206968
2022-01-27,200.850006,207.800003,200.399994,203.550003,181.302200,27601885
2022-01-28,199.880005,201.669998,195.059998,196.880005,175.361221,82325034
2022-01-31,198.720001,199.460007,195.600006,197.220001,175.664063,27261791
2022-02-01,200.100006,201.149994,198.500000,201.100006,179.119980,37250421
2022-02-02,203.350006,206.121994,201.000000,203.050003,180.856857,25198986
2022-02-03,203.800003,209.449997,200.903000,204.449997,182.103836,53035673
2022-02-04,206.250000,207.699997,197.539993,200.600006,178.674622,46999172
2022-02-07,204.050003,205.199997,200.800003,205.000000,182.593704,37412438
2022-02-08,205.399994,207.399994,204.350006,206.199997,183.662552,25800865
2022-02-09,207.449997,209.000000,203.800003,208.000000,185.265823,30093834
2022-02-10,207.800003,209.169006,205.800003,208.649994,185.844757,26138252
2022-02-11,205.449997,207.050003,201.750000,206.100006,183.573486,42198884
2022-02-14,199.119995,199.904999,193.679993,195.559998,174.185516,62142328
2022-02-15,193.179993,199.899994,192.580002,198.460007,176.768524,34554049
2022-02-16,198.539993,199.300003,194.339996,196.000000,174.577393,58329765
2022-02-17,194.559998,195.960007,190.940002,192.639999,171.584656,27405293
2022-02-18,191.399994,193.139999,189.660004,191.160004,170.266403,49093183
2022-02-21,192.559998,195.139999,190.039993,191.440002,170.515823,37489573
2022-02-22,186.600006,192.080002,185.100006,190.160004,169.375717,72591504
2022-02-23,193.000000,202.350006,191.740005,195.979996,174.559586,83411502
2022-02-24,182.800003,191.065994,178.240005,179.399994,159.791763,87307925
2022-02-25,184.279999,190.279999,179.750000,188.899994,168.253418,77049862
2022-02-28,181.160004,183.880005,179.020004,182.880005,162.891418,95541358
2022-03-01,180.479996,185.179993,173.039993,173.220001,154.287231,97416901
2022-03-02,170.220001,178.559998,170.100006,176.960007,157.618469,72847106
2022-03-03,174.500000,174.912003,168.279999,168.940002,153.955048,75911976
2022-03-04,166.000000,168.160004,156.779999,156.800003,142.891861,74942661
2022-03-07,150.000000,155.119995,142.039001,151.619995,138.171310,77579763
2022-03-08,null,null,null,null,null,null
2022-03-09,159.220001,161.886993,155.720001,161.800003,147.448364,65108283
2022-03-10,162.699997,164.408997,156.500000,157.779999,143.784927,45299911
2022-03-11,159.039993,165.639999,157.660004,161.100006,146.810440,67505079
2022-03-14,164.559998,170.800995,163.220001,170.000000,154.921005,46588292
2022-03-15,167.940002,170.240005,165.309998,168.160004,153.244232,46163222
2022-03-16,172.039993,175.610001,170.179993,175.160004,159.623306,54098114
2022-03-17,177.080002,178.020004,169.899994,171.720001,156.488434,79041449
2022-03-18,172.360001,172.800003,169.539993,170.580002,155.449570,100515607
2022-03-21,171.080002,172.179993,168.500000,168.500000,153.554062,40472147
2022-03-22,170.199997,173.520004,169.839996,172.860001,157.527328,54227594
2022-03-23,173.600006,174.199997,170.000000,170.000000,154.921005,23109779
2022-03-24,170.080002,171.080002,167.490005,168.339996,153.408249,34082638
2022-03-25,168.860001,168.865005,166.320007,167.300003,152.460495,29250194
2022-03-28,164.020004,166.639999,159.770004,160.479996,146.245422,55348037
2022-03-29,151.300003,157.399994,150.699997,156.440002,142.563782,164239206
2022-03-30,153.860001,154.699997,151.399994,151.440002,138.007278,91045185
2022-03-31,151.000000,152.660004,147.479996,148.300003,135.145798,112418700
2022-04-01,150.000000,151.759995,146.440002,147.039993,133.997543,86209995
2022-04-04,149.559998,150.039993,142.559998,146.300003,133.323196,71652092
2022-04-05,145.800003,148.399994,145.419998,147.000000,133.961121,144775164
2022-04-06,146.919998,148.158997,141.526001,143.339996,130.625748,63265141
2022-04-07,143.440002,145.169998,140.059998,140.580002,128.110565,83235307
2022-04-08,143.399994,144.960007,142.529999,144.600006,131.774002,53486518
2022-04-11,145.419998,147.270004,144.259995,144.940002,132.083832,50447161
2022-04-12,144.160004,146.160004,142.399002,143.259995,130.552841,38599477
2022-04-13,142.440002,144.259995,141.820007,144.259995,131.464142,38615655
2022-04-14,143.600006,146.283997,142.660004,145.860001,132.922226,43283321
2022-04-19,146.100006,147.080002,144.229996,145.699997,132.776413,36566254
2022-04-20,146.979996,150.059998,145.800003,148.880005,135.674347,72095874
2022-04-21,148.880005,150.973999,147.960007,150.059998,136.749680,54347891
2022-04-22,148.039993,150.320007,146.300003,146.699997,133.687714,78958551
2022-04-25,144.419998,146.699997,143.139999,144.179993,131.391235,41592916
2022-04-26,147.500000,148.119995,142.759995,142.979996,130.297684,43814852
2022-04-27,145.139999,145.259995,140.960007,141.919998,129.331696,111171869
2022-04-28,144.880005,148.320007,142.339996,146.300003,133.323196,61052856
2022-04-29,149.460007,149.460007,147.320007,148.199997,135.054672,73893935
2022-05-03,149.600006,152.580002,148.860001,151.000000,137.606308,117982240
2022-05-04,153.100006,153.531998,150.059998,150.559998,137.205338,44075562
2022-05-05,153.979996,154.440002,149.520004,149.820007,136.530991,75893157
2022-05-06,150.220001,150.479996,147.279999,148.639999,135.455627,51130102
2022-05-09,147.399994,148.479996,145.779999,145.979996,133.031586,33883551
2022-05-10,149.199997,149.259995,143.639999,143.639999,130.899124,38652634
2022-05-11,144.500000,148.259995,143.720001,147.300003,134.234497,120851388
2022-05-12,142.660004,147.199997,142.199997,145.940002,132.995132,40307444
2022-05-13,147.559998,150.544998,147.000000,150.360001,137.023087,40300228
2022-05-16,150.600006,152.983002,148.940002,151.699997,138.244232,48063820
2022-05-17,152.380005,157.080002,152.179993,155.860001,142.035233,50124597
2022-05-18,157.020004,157.220001,154.320007,155.199997,141.433762,30534183
2022-05-19,155.279999,155.684998,151.199997,153.279999,139.684067,30700867
2022-05-20,155.660004,157.080002,152.720001,152.720001,139.173752,56300727
2022-05-23,155.240005,157.740005,153.410004,157.740005,143.748489,70822987
2022-05-24,157.440002,164.350006,157.210007,162.779999,148.341415,74921425
2022-05-25,164.539993,164.779999,162.018005,163.880005,149.343872,108468680
2022-05-26,163.820007,168.764008,163.320007,167.679993,152.806793,51023672
2022-05-27,167.380005,171.080002,166.429993,170.380005,155.267319,52394921
2022-05-30,170.539993,173.339996,170.119995,171.220001,156.032791,105182657
2022-05-31,170.139999,171.619995,168.919998,169.059998,154.064377,68320374
2022-06-01,171.179993,172.100998,167.479996,167.800003,152.916168,37314104
2022-06-06,168.339996,172.695999,168.080002,171.360001,156.160370,36572161
2022-06-07,169.179993,170.880005,167.621002,169.000000,154.009720,44760521
2022-06-08,168.539993,169.658997,167.380005,168.559998,153.608734,42131882
2022-06-09,167.220001,169.639999,165.419998,165.919998,151.202911,41256650
2022-06-10,164.919998,165.759995,159.479996,159.800003,145.625763,54031382
2022-06-13,158.020004,159.214996,155.160004,156.080002,142.235718,59237518
2022-06-14,157.660004,159.339996,154.259995,156.759995,142.855408,63205077
